pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
76,Kaylan Bigun,Maxi Homberg,0-15,2-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3025239.0,3046520.0,21281.0,8,5-8,0,1,2nd Serve In,Wide,T,Wide,False,Near,,,27.36170166,-211.8827811,109.0537839,230.0435094,Crosscourt,Forehand,Net,,Down the Line,Forehand,Kaylan Bigun,Winner,Kaylan Bigun,,False,Kaylan Bigun,,2,1,0,2,3,0,15,,,6,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,4.0,3.0,"Set 2: 2-3, 0-15 Maxi Homberg Serving"
77,Kaylan Bigun,Maxi Homberg,0-30,2-3,1-0,,Deuce,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3073110.0,3085010.0,11900.0,6,5-8,1,0,1st Serve In,T,T,,False,Near,,,-35.4335958,162.6563375,,,Down the Line,Forehand,Long,,Down the Line,Backhand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,2,3,0,30,,,6,,,Down the Line,Forehand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,2.0,2.0,"Set 2: 2-3, 0-30 Maxi Homberg Serving"
78,Kaylan Bigun,Maxi Homberg,15-30,2-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3102399.0,3115370.0,12971.0,1,1-4,0,0,Double Fault,Wide,Body,Wide,False,Near,,,54.08437773,353.9916612,192.309498,64.85583443,,,,,,,Maxi Homberg,,Kaylan Bigun,,False,,,2,1,0,2,3,15,30,,,6,,,,,,,,Double Fault,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-3, 15-30 Maxi Homberg Serving"
79,Kaylan Bigun,Maxi Homberg,15-40,2-3,1-0,,Deuce,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3137340.0,3146169.0,8829.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-69.79284777,234.518832,,,Crosscourt,Forehand,Long,,Crosscourt,Backhand,Kaylan Bigun,Error,Maxi Homberg,,True,,,2,1,0,2,3,15,40,,,6,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,1.0,0.0,0.0,1.0,"Set 2: 2-3, 15-40 Maxi Homberg Serving"
80,Kaylan Bigun,Maxi Homberg,30-40,2-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3163100.0,3186320.0,23220.0,10,9-12,0,1,2nd Serve In,T,T,T,False,Near,,,-9.199978128,-224.1957458,35.94734252,244.6583443,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Kaylan Bigun,Error,Maxi Homberg,,True,,,2,1,0,2,3,30,40,,,6,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Ad: T,,,,,,0.0,2.0,4.0,2.0,"Set 2: 2-3, 30-40 Maxi Homberg Serving"
81,Kaylan Bigun,Maxi Homberg,0-0,3-3,1-0,,Deuce,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3225370.0,3234219.0,8849.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,7.625667104,-199.19375,,,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,3,3,0,0,,,7,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,0.0,0.0,1.0,1.0,"Set 2: 3-3, 0-0 Kaylan Bigun Serving"
82,Kaylan Bigun,Maxi Homberg,15-0,3-3,1-0,,Ad,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3261169.0,3269639.0,8470.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-123.0558508,-119.8438812,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,3,3,15,0,,,7,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,1.0,1.0,0.0,"Set 2: 3-3, 15-0 Kaylan Bigun Serving"
83,Kaylan Bigun,Maxi Homberg,30-0,3-3,1-0,,Deuce,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3288399.0,3298500.0,10101.0,6,5-8,1,0,1st Serve In,T,T,,False,Far,,,20.34727143,-171.8607174,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Maxi Homberg,Error,Kaylan Bigun,,False,Kaylan Bigun,,2,1,0,3,3,30,0,,,7,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,0.0,2.0,2.0,"Set 2: 3-3, 30-0 Kaylan Bigun Serving"
84,Kaylan Bigun,Maxi Homberg,40-0,3-3,1-0,,Ad,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3325639.0,3342139.0,16500.0,2,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-12.69599738,-245.3920276,-151.8645177,-186.3755359,Down the Line,Backhand,Wide Left,Wide Left,Down the Line,Backhand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,3,3,40,0,,,7,2nd Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 3-3, 40-0 Kaylan Bigun Serving"
85,Kaylan Bigun,Maxi Homberg,0-0,4-3,1-0,,Deuce,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3422100.0,3427066.0,4966.0,3,1-4,1,0,1st Serve In,T,T,,False,Far,,,45.60281059,-184.8219707,,,Down the Line,Forehand,Net,,Down the Line,Backhand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,4,3,0,0,,,8,,,Down the Line,Forehand,,,,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,1.0,0.0,0.0,0.0,"Set 2: 4-3, 0-0 Maxi Homberg Serving"
86,Kaylan Bigun,Maxi Homberg,0-15,4-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3440070.0,3463770.0,23700.0,6,5-8,0,1,2nd Serve In,T,T,T,False,Far,,,-23.61462708,-246.1889053,-45.12864173,-186.765841,Down the Line,Backhand,Wide Left,,Crosscourt,Forehand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,4,3,0,15,,,8,,,Down the Line,Backhand,Crosscourt,Forehand,Error,2nd Serve In,Ad: T,,,,,,0.0,0.0,1.0,2.0,"Set 2: 4-3, 0-15 Maxi Homberg Serving"
87,Kaylan Bigun,Maxi Homberg,15-15,4-3,1-0,,Deuce,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3483199.0,3506969.0,23770.0,4,1-4,1,1,1st Serve In,Wide,Wide,Wide,False,Far,,,156.2904254,-201.0442257,116.241262,-148.4574913,Crosscourt,Backhand,,,Down the Line,Forehand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,1,0,4,3,15,15,,,8,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,1st Serve In,Deuce: Wide,,,,,,1.0,0.0,1.0,0.0,"Set 2: 4-3, 15-15 Maxi Homberg Serving"
88,Kaylan Bigun,Maxi Homberg,15-30,4-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3522899.0,3536629.0,13730.0,2,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Far,,,-0.230921916,-285.5980862,-152.5868329,-201.5063758,Down the Line,Forehand,Wide Left,Wide Left,Down the Line,Forehand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,4,3,15,30,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 4-3, 15-30 Maxi Homberg Serving"
89,Kaylan Bigun,Maxi Homberg,30-30,4-3,1-0,,Deuce,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3554800.0,3569370.0,14570.0,2,1-4,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,61.15308399,-301.7974519,105.6966317,-234.8667651,Down the Line,Backhand,,,Down the Line,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,1,0,4,3,30,30,,,8,,,Down the Line,Backhand,Down the Line,Backhand,Winner,2nd Serve In,Deuce: Wide,,,,,,1.0,0.0,0.0,0.0,"Set 2: 4-3, 30-30 Maxi Homberg Serving"
90,Kaylan Bigun,Maxi Homberg,30-40,4-3,1-0,,Ad,Maxi Homberg,Kaylan Bigun,"Univeristy of California, Los Angeles",Pepperdine University,3581030.0,3605030.0,24000.0,15,13+,1,0,1st Serve In,Wide,Wide,,False,Far,,,-156.3762413,-174.7723699,,,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Maxi Homberg,Error,Kaylan Bigun,,True,,,2,1,0,4,3,30,40,,,8,,,Crosscourt,Forehand,,,,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Error,0.0,1.0,6.0,5.0,"Set 2: 4-3, 30-40 Maxi Homberg Serving"
91,Kaylan Bigun,Maxi Homberg,0-0,5-3,1-0,,Deuce,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3637899.0,3656570.0,18671.0,4,1-4,0,1,2nd Serve In,T,Body,T,False,Near,,,-84.0287839,-153.4695647,-7.219592082,167.7202373,Crosscourt,Backhand,Net,,Down the Line,Forehand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,5,3,0,0,,,9,2nd Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1.0,1.0,0.0,0.0,"Set 2: 5-3, 0-0 Kaylan Bigun Serving"
92,Kaylan Bigun,Maxi Homberg,15-0,5-3,1-0,,Ad,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3672929.0,3680030.0,7101.0,3,1-4,0,0,Double Fault,,Wide,,False,Near,,,126.1434985,245.7318843,,,Down the Line,Backhand,,,Down the Line,Forehand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,1,0,5,3,15,0,,,9,Double Fault,,,,Down the Line,Forehand,,,,Down the Line,Backhand,,,,0.0,0.0,1.0,1.0,"Set 2: 5-3, 15-0 Kaylan Bigun Serving"
93,Kaylan Bigun,Maxi Homberg,30-0,5-3,1-0,,Deuce,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3703030.0,3713419.0,10389.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-128.0330545,190.4651848,,,Crosscourt,Forehand,Wide Left,,Crosscourt,Forehand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,5,3,30,0,,,9,1st Serve In,Deuce: Wide,,,Crosscourt,Forehand,Error,,,Crosscourt,Forehand,,,,0.0,1.0,1.0,1.0,"Set 2: 5-3, 30-0 Kaylan Bigun Serving"
94,Kaylan Bigun,Maxi Homberg,30-15,5-3,1-0,,Ad,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3732969.0,3755929.0,22960.0,5,5-8,0,1,2nd Serve In,Wide,T,Wide,False,Near,,,-16.40020232,-1.065042651,112.9177165,244.8698217,Down the Line,Backhand,Net,,Down the Line,Backhand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,5,3,30,15,,,9,2nd Serve In,Ad: Wide,,,Down the Line,Backhand,Error,,,Down the Line,Backhand,,,,0.0,0.0,1.0,2.0,"Set 2: 5-3, 30-15 Kaylan Bigun Serving"
95,Kaylan Bigun,Maxi Homberg,30-30,5-3,1-0,,Deuce,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3779929.0,3785570.0,5641.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-149.8037128,239.6312664,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Maxi Homberg,Error,Kaylan Bigun,,False,,,2,1,0,5,3,30,30,,,9,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 5-3, 30-30 Kaylan Bigun Serving"
96,Kaylan Bigun,Maxi Homberg,40-30,5-3,1-0,,Ad,Kaylan Bigun,Maxi Homberg,"Univeristy of California, Los Angeles",Pepperdine University,3811399.0,3830729.0,19330.0,3,1-4,0,0,Double Fault,Wide,T,Wide,False,Near,,,-32.09018482,-232.977477,124.4442913,256.1962872,Down the Line,Backhand,Net,,Crosscourt,Backhand,Kaylan Bigun,Error,Maxi Homberg,,False,,,2,1,0,5,3,40,30,,,9,Double Fault,Ad: Wide,,,Crosscourt,Backhand,,,,Down the Line,Backhand,,,,0.0,0.0,0.0,1.0,"Set 2: 5-3, 40-30 Kaylan Bigun Serving"
