pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
71,Kaylan Bigun,Miguel Perez Pena,0-40,0-0,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,3500560.0,3503429.0,2869.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,50.26783136480343,210.7804954067153,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,True,,,2,0,1,0,0,0,40,,,1,1st Serve In,Ad: T,,,Crosscourt,Backhand,Error,,,Down the Line,Forehand,,,,0.0,1.0,0.0,0.0,"Set 2: 0-0, 0-40 Kaylan Bigun Serving"
72,Kaylan Bigun,Miguel Perez Pena,0-0,0-1,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3579790.0,3580989.0,1199.0,2,1-4,0,0,Double Fault,,Wide,,False,Near,,,-110.6342192,296.1781222658137,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,0,1,0,0,,,2,,,Down the Line,Forehand,Down the Line,Forehand,Error,Double Fault,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-1, 0-0 Miguel Perez Pena Serving"
73,Kaylan Bigun,Miguel Perez Pena,15-0,0-1,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3601989.0,3610120.0,8131.0,2,1-4,0,1,2nd Serve In,Body,Body,Body,False,Near,,,98.81207349,-51.8777395,83.30727252839091,209.75009295702196,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,0,1,15,0,,,2,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Ad: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-1, 15-0 Miguel Perez Pena Serving"
74,Kaylan Bigun,Miguel Perez Pena,30-0,0-1,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3633020.0,3653149.0,20129.0,8,5-8,0,1,2nd Serve In,T,T,T,False,Near,,,-10.72116142,299.77756452302975,-38.61965223,203.24638560794403,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,Miguel Perez Pena,2,0,1,0,1,30,0,,,2,,,Down the Line,Backhand,Down the Line,Backhand,Error,2nd Serve In,Deuce: T,,,,,,0.0,1.0,3.0,2.0,"Set 2: 0-1, 30-0 Miguel Perez Pena Serving"
75,Kaylan Bigun,Miguel Perez Pena,40-0,0-1,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3690010.0,3698350.0,8340.0,2,1-4,0,1,2nd Serve In,Wide,T,Wide,False,Near,,,-10.15811461,330.2129811896807,125.02023731402114,195.61895778642565,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,0,1,40,0,,,2,,,Down the Line,Backhand,Down the Line,Backhand,Error,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-1, 40-0 Miguel Perez Pena Serving"
76,Kaylan Bigun,Miguel Perez Pena,0-0,0-2,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,3729540.0,3730530.0,990.0,2,1-4,0,0,Double Fault,,T,,False,Far,,,8.208885608044753,-304.9379976,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,0,2,0,0,,,3,Double Fault,,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-2, 0-0 Kaylan Bigun Serving"
77,Kaylan Bigun,Miguel Perez Pena,15-0,0-2,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,3755110.0,3765939.0,10829.0,9,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-137.9791557,-151.9050525,,,Crosscourt,Backhand,,,Down the Line,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,0,1,0,2,15,0,,,3,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,,,Crosscourt,Backhand,,,,1.0,2.0,3.0,2.0,"Set 2: 0-2, 15-0 Kaylan Bigun Serving"
78,Kaylan Bigun,Miguel Perez Pena,30-0,0-2,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,3793010.0,3808139.0,15129.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,17.578543307077535,-329.9037456,96.72983377072867,-186.1770341,Crosscourt,Forehand,,,Crosscourt,Forehand,Miguel Perez Pena,Winner,Miguel Perez Pena,,False,,,2,0,1,0,2,30,0,,,3,2nd Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,0.0,1.0,0.0,0.0,"Set 2: 0-2, 30-0 Kaylan Bigun Serving"
79,Kaylan Bigun,Miguel Perez Pena,40-0,0-2,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,3839000.0,3843020.0,4020.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-151.3210685,-227.9764272,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,0,2,40,0,,,3,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0.0,0.0,1.0,1.0,"Set 2: 0-2, 40-0 Kaylan Bigun Serving"
80,Kaylan Bigun,Miguel Perez Pena,0-0,2-1,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3931500.0,3935120.0,3620.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,80.68311461063199,-206.8771763,,,Crosscourt,Forehand,Net,,Crosscourt,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,2,1,0,0,,,4,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0.0,1.0,1.0,0.0,"Set 2: 2-1, 0-0 Miguel Perez Pena Serving"
81,Kaylan Bigun,Miguel Perez Pena,15-0,2-1,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3961459.0,3973260.0,11801.0,4,1-4,0,1,2nd Serve In,T,Body,T,False,Far,,,-63.49353675,8.983524715655879,-34.73129921,-168.2478784,Down the Line,Forehand,Net,,Down the Line,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,0,1,2,1,15,0,,,4,,,Down the Line,Forehand,Down the Line,Backhand,Winner,2nd Serve In,Ad: T,,,,,,2.0,1.0,0.0,0.0,"Set 2: 2-1, 15-0 Miguel Perez Pena Serving"
82,Kaylan Bigun,Miguel Perez Pena,15-15,2-1,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,3990790.0,4004459.0,13669.0,4,1-4,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,69.73217957126757,-251.9890147,114.21433180221572,-215.8049705,Crosscourt,Forehand,Net,,Down the Line,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,2,1,15,15,,,4,,,Crosscourt,Forehand,Down the Line,Backhand,Error,2nd Serve In,Deuce: Wide,,,,,,1.0,0.0,0.0,1.0,"Set 2: 2-1, 15-15 Miguel Perez Pena Serving"
83,Kaylan Bigun,Miguel Perez Pena,30-15,2-1,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4032189.0,4033110.0,921.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-54.99945319,-200.6669729,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,2,1,30,15,,,4,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Ad: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-1, 30-15 Miguel Perez Pena Serving"
84,Kaylan Bigun,Miguel Perez Pena,40-15,2-1,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4052090.0,4067989.0,15899.0,2,1-4,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,86.19236111106659,212.7799431319986,106.75022965873752,-190.3608815,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,2,1,40,15,,,4,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-1, 40-15 Miguel Perez Pena Serving"
85,Kaylan Bigun,Miguel Perez Pena,0-0,3-1,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4091020.0,4093520.0,2500.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,-16.961986,165.50257545923205,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,0,1,3,1,0,0,,,5,1st Serve In,Deuce: T,,,Crosscourt,Backhand,Winner,,,Crosscourt,Backhand,,,,1.0,1.0,0.0,0.0,"Set 2: 3-1, 0-0 Kaylan Bigun Serving"
86,Kaylan Bigun,Miguel Perez Pena,15-0,3-1,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4115850.0,4126549.0,10699.0,3,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,109.72668416442276,-167.3305063,136.44537948374403,244.1659941,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,3,1,15,0,,,5,2nd Serve In,Ad: Wide,,,Crosscourt,Backhand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,0.0,1.0,"Set 2: 3-1, 15-0 Kaylan Bigun Serving"
87,Kaylan Bigun,Miguel Perez Pena,15-15,3-1,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4151450.0,4182250.0,30800.0,18,13+,0,1,2nd Serve In,Body,Body,Body,False,Near,,,-57.9171916,-16.80643045,-94.4072944,207.99232283453824,Crosscourt,Forehand,Net,,Crosscourt,Backhand,Miguel Perez Pena,Winner,Miguel Perez Pena,,False,,Miguel Perez Pena,2,0,1,3,1,15,15,,,5,2nd Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Backhand,Winner,5.0,5.0,3.0,3.0,"Set 2: 3-1, 15-15 Kaylan Bigun Serving"
88,Kaylan Bigun,Miguel Perez Pena,30-15,3-1,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4208009.0,4240500.0,32491.0,9,9-12,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,179.99327974618873,240.6924814084496,120.94884623790776,188.19944772518707,Crosscourt,Backhand,,,Down the Line,,Kaylan Bigun,Winner,Kaylan Bigun,,False,Kaylan Bigun,,2,0,1,3,1,30,15,,,5,2nd Serve In,Ad: Wide,,,Down the Line,,Winner,,,Crosscourt,Backhand,,,,2.0,1.0,1.0,2.0,"Set 2: 3-1, 30-15 Kaylan Bigun Serving"
89,Kaylan Bigun,Miguel Perez Pena,40-15,3-1,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4256109.0,4264439.0,8330.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-153.1925197,244.87230971115957,,,Down the Line,Forehand,,,Crosscourt,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,0,1,3,1,40,15,,,5,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Winner,,,Down the Line,Forehand,,,,0.0,0.0,3.0,3.0,"Set 2: 3-1, 40-15 Kaylan Bigun Serving"
90,Kaylan Bigun,Miguel Perez Pena,0-0,3-2,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4370200.0,4408330.0,38130.0,1,1-4,1,1,1st Serve In,Body,Body,Wide,True,Near,,,-59.53211395,243.93878499549953,-157.0798392,224.17905730522105,,,,,,,Miguel Perez Pena,,Miguel Perez Pena,,False,,,2,0,1,3,2,0,0,,,6,Ace,,,,,,,1st Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-2, 0-0 Miguel Perez Pena Serving"
91,Kaylan Bigun,Miguel Perez Pena,15-0,3-2,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4428600.0,4431529.0,2929.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,81.91519575673807,52.016147200323104,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,3,2,15,0,,,6,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,0.0,0.0,1.0,0.0,"Set 2: 3-2, 15-0 Miguel Perez Pena Serving"
92,Kaylan Bigun,Miguel Perez Pena,30-0,3-2,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4446529.0,4454580.0,8051.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,-32.35834974,269.1604878,-92.98348644,239.68496828509055,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,3,2,30,0,,,6,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-2, 30-0 Miguel Perez Pena Serving"
93,Kaylan Bigun,Miguel Perez Pena,40-0,3-2,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4475660.0,4476430.0,770.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,136.69570756773342,242.9375874889383,,,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,3,2,40,0,,,6,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-2, 40-0 Miguel Perez Pena Serving"
94,Kaylan Bigun,Miguel Perez Pena,0-0,4-2,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4500729.0,4509990.0,9261.0,8,5-8,1,0,1st Serve In,T,T,,False,Far,,,18.14924540681477,-224.173622,,,Down the Line,Backhand,Long,,Crosscourt,Forehand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,4,2,0,0,,,7,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1.0,2.0,2.0,1.0,"Set 2: 4-2, 0-0 Kaylan Bigun Serving"
95,Kaylan Bigun,Miguel Perez Pena,0-15,4-2,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4533959.0,4536640.0,2681.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-151.3009733,-200.9983705,,,Crosscourt,Backhand,,,Down the Line,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,False,,,2,0,1,4,2,0,15,,,7,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,,,Crosscourt,Backhand,,,,1.0,0.0,0.0,1.0,"Set 2: 4-2, 0-15 Kaylan Bigun Serving"
96,Kaylan Bigun,Miguel Perez Pena,0-30,4-2,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4563290.0,4564120.0,830.0,2,1-4,0,1,2nd Serve In,Wide,,Wide,False,Far,,,,,113.18603455812176,-190.8040464,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,4,2,0,30,,,7,2nd Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 4-2, 0-30 Kaylan Bigun Serving"
97,Kaylan Bigun,Miguel Perez Pena,0-40,4-2,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,4581459.0,4594459.0,13000.0,2,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Far,,,-201.0263889,-301.5262631,-101.7173338,-126.2758585,Down the Line,Backhand,,,Down the Line,Backhand,Miguel Perez Pena,Winner,Miguel Perez Pena,,True,,,2,0,1,4,2,0,40,,,7,2nd Serve In,Ad: Body,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Winner,0.0,0.0,0.0,1.0,"Set 2: 4-2, 0-40 Kaylan Bigun Serving"
98,Kaylan Bigun,Miguel Perez Pena,0-0,5-2,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4692580.0,4718979.0,26399.0,14,13+,0,1,2nd Serve In,Body,Wide,Body,False,Far,,,107.84126202969055,-262.7246063,86.04756124230026,-211.185537,Down the Line,Forehand,Long,,Crosscourt,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,5,2,0,0,,,8,,,Down the Line,Forehand,Crosscourt,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,1.0,4.0,5.0,2.0,"Set 2: 5-2, 0-0 Miguel Perez Pena Serving"
99,Kaylan Bigun,Miguel Perez Pena,15-0,5-2,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4747410.0,4750959.0,3549.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-72.41428806,-193.5533683,,,Crosscourt,Forehand,Net,,Crosscourt,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,5,2,15,0,,,8,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: Body,,,,,,0.0,0.0,1.0,1.0,"Set 2: 5-2, 15-0 Miguel Perez Pena Serving"
100,Kaylan Bigun,Miguel Perez Pena,30-0,5-2,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4773240.0,4781810.0,8570.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,16.86082130357834,-207.798376,,,Down the Line,Backhand,Net,,Down the Line,Backhand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,5,2,30,0,,,8,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,0.0,0.0,2.0,2.0,"Set 2: 5-2, 30-0 Miguel Perez Pena Serving"
101,Kaylan Bigun,Miguel Perez Pena,30-15,5-2,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4825970.0,4856959.0,30989.0,26,13+,1,0,1st Serve In,Body,Body,,False,Far,,,-57.54039808,-173.4153161,,,Crosscourt,Backhand,Wide Left,,Down the Line,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,5,2,30,15,,,8,,,Crosscourt,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Body,,,,,,5.0,2.0,7.0,9.0,"Set 2: 5-2, 30-15 Miguel Perez Pena Serving"
102,Kaylan Bigun,Miguel Perez Pena,30-30,5-2,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4900740.0,4913750.0,13010.0,10,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,143.94312664034558,-225.6738681,,,Down the Line,Forehand,,,Crosscourt,,Kaylan Bigun,Winner,Kaylan Bigun,,False,Kaylan Bigun,Miguel Perez Pena,2,0,1,5,2,30,30,,,8,,,Down the Line,Forehand,Crosscourt,,Winner,1st Serve In,Deuce: Wide,,,,,,3.0,1.0,2.0,3.0,"Set 2: 5-2, 30-30 Miguel Perez Pena Serving"
103,Kaylan Bigun,Miguel Perez Pena,30-40,5-2,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,4956729.0,5025129.0,68400.0,4,1-4,1,1,1st Serve In,Wide,Wide,Body,False,Far,,,-121.1160378,-217.3099628,-56.80855206,-177.6335739,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Kaylan Bigun,Winner,Kaylan Bigun,,True,,,2,0,1,5,2,30,40,,,8,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,1st Serve In,Ad: Wide,,,,,,2.0,0.0,0.0,1.0,"Set 2: 5-2, 30-40 Miguel Perez Pena Serving"
104,Kaylan Bigun,Miguel Perez Pena,0-0,5-3,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,5056390.0,5069029.0,12639.0,10,9-12,1,0,1st Serve In,T,T,,False,Near,,,-38.13384733,238.92686461055027,,,Crosscourt,Backhand,,,Down the Line,Backhand,Miguel Perez Pena,Winner,Miguel Perez Pena,,False,,Miguel Perez Pena,2,0,1,5,3,0,0,,,9,1st Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Winner,3.0,2.0,1.0,3.0,"Set 2: 5-3, 0-0 Kaylan Bigun Serving"
105,Kaylan Bigun,Miguel Perez Pena,15-0,5-3,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,5095120.0,5096439.0,1319.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,134.63915135601093,228.1766513559626,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,5,3,15,0,,,9,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 5-3, 15-0 Kaylan Bigun Serving"
106,Kaylan Bigun,Miguel Perez Pena,30-0,5-3,0-1,,Deuce,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,5117560.0,5118359.0,799.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-147.8822343,212.42776137346857,,,Down the Line,Forehand,Wide Right,Wide Right,Down the Line,Forehand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,5,3,30,0,,,9,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 5-3, 30-0 Kaylan Bigun Serving"
107,Kaylan Bigun,Miguel Perez Pena,40-0,5-3,0-1,,Ad,Kaylan Bigun,Miguel Perez Pena,UCLA,UGA,5146620.0,5146620.0,0.0,1,1-4,1,0,1st Serve In,T,T,,True,Near,,,-0.201449038,237.94924540670124,,,,,,,,,Kaylan Bigun,,Kaylan Bigun,,False,,,2,0,1,5,3,40,0,,,9,Ace,Ad: T,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-3, 40-0 Kaylan Bigun Serving"
108,Kaylan Bigun,Miguel Perez Pena,0-0,5-4,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,5246709.0,5249410.0,2701.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,-86.87647638,243.0510389325079,,,Down the Line,Forehand,,,Down the Line,Forehand,Miguel Perez Pena,Winner,Miguel Perez Pena,,False,,,2,0,1,5,4,0,0,,,10,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Winner,0.0,0.0,1.0,1.0,"Set 2: 5-4, 0-0 Miguel Perez Pena Serving"
109,Kaylan Bigun,Miguel Perez Pena,15-0,5-4,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,5270049.0,5273649.0,3600.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,131.6257983376398,193.10002187216617,,,Down the Line,Backhand,Net,,Crosscourt,Forehand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,5,4,15,0,,,10,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,1.0,1.0,"Set 2: 5-4, 15-0 Miguel Perez Pena Serving"
110,Kaylan Bigun,Miguel Perez Pena,30-0,5-4,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,5290850.0,5306479.0,15629.0,13,13+,1,0,1st Serve In,T,T,,False,Near,,,-13.39553806,192.38344816263023,,,Down the Line,Backhand,,,Down the Line,Forehand,Miguel Perez Pena,Winner,Miguel Perez Pena,,False,,,2,0,1,5,4,30,0,,,10,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,Down the Line,Forehand,Winner,2.0,3.0,4.0,3.0,"Set 2: 5-4, 30-0 Miguel Perez Pena Serving"
111,Kaylan Bigun,Miguel Perez Pena,40-0,5-4,0-1,,Ad,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,5323279.0,5333109.0,9830.0,3,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,106.29171587921016,-44.34967738,56.614873140828145,228.3685312772224,Crosscourt,Forehand,Net,,Down the Line,Backhand,Miguel Perez Pena,Error,Kaylan Bigun,,False,,,2,0,1,5,4,40,0,,,10,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: Body,,,Down the Line,Backhand,Error,0.0,0.0,1.0,0.0,"Set 2: 5-4, 40-0 Miguel Perez Pena Serving"
112,Kaylan Bigun,Miguel Perez Pena,40-15,5-4,0-1,,Deuce,Miguel Perez Pena,Kaylan Bigun,UCLA,UGA,5357040.0,5358009.0,969.0,2,1-4,1,0,1st Serve In,,Body,,False,Near,,,-85.40509077,244.4756124233208,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Kaylan Bigun,Error,Miguel Perez Pena,,False,,,2,0,1,5,4,40,15,,,10,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-4, 40-15 Miguel Perez Pena Serving"
